No.,Time,Source,Destination,Protocol,Length,Info,attack
773,18.733735712,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=3817 Ack=4188 Win=64256 Len=0 TSval=4162651297 TSecr=2257490773,0
774,19.199257383,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 62975; Unit:   1, Func:   3: Read Holding Registers",0
775,19.199799768,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 62975; Unit:   1, Func:   3: Read Holding Registers",0
776,19.20017807,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=3829 Ack=4207 Win=64256 Len=0 TSval=4162651764 TSecr=2257491281,0
777,19.200429282,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 24603; Unit:   1, Func:   6: Write Single Register",0
778,19.200734515,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 24603; Unit:   1, Func:   6: Write Single Register",0
779,19.20168677,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 48356; Unit:   1, Func:   6: Write Single Register",0
780,19.201987877,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 48356; Unit:   1, Func:   6: Write Single Register",0
781,19.202527992,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 19094; Unit:   1, Func:   6: Write Single Register",0
782,19.20277777,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 19094; Unit:   1, Func:   6: Write Single Register",0
783,19.203183596,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 53362; Unit:   1, Func:   6: Write Single Register",0
784,19.20346359,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 53362; Unit:   1, Func:   6: Write Single Register",0
785,19.203830486,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 54937; Unit:   1, Func:   6: Write Single Register",0
786,19.20405191,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 54937; Unit:   1, Func:   6: Write Single Register",0
787,19.246268523,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=3889 Ack=4267 Win=64256 Len=0 TSval=4162651809 TSecr=2257491285,0
788,19.398666026,LCFCHeFe_6f:59:d0,PcsCompu_74:96:2b,ARP,60,192.168.56.254 is at 59:c0:7d:8f:3e:2d,0
789,19.400475769,192.168.56.254,192.168.56.112,TCP,74,[TCP Retransmission] 22658  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128 TSval=1703552515 TSecr=0,1
790,19.400496208,192.168.56.112,192.168.56.254,TCP,74,"[TCP Retransmission] 502  >  22658 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3864460629 TSecr=1703552515 WS=128",0
791,19.610796147,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 48557; Unit:   1, Func:   3: Read Holding Registers",0
792,19.61350101,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 48557; Unit:   1, Func:   3: Read Holding Registers",0
793,19.613908757,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=3901 Ack=4286 Win=64256 Len=0 TSval=4162652177 TSecr=2257491694,0
794,19.614224317,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 29794; Unit:   1, Func:   6: Write Single Register",0
795,19.614494512,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 29794; Unit:   1, Func:   6: Write Single Register",0
796,19.614862763,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 31826; Unit:   1, Func:   6: Write Single Register",0
797,19.615082273,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 31826; Unit:   1, Func:   6: Write Single Register",0
798,19.615441375,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  9197; Unit:   1, Func:   6: Write Single Register",0
799,19.615649352,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  9197; Unit:   1, Func:   6: Write Single Register",0
800,19.615976426,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  9600; Unit:   1, Func:   6: Write Single Register",0
801,19.616258059,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  9600; Unit:   1, Func:   6: Write Single Register",0
802,19.618791718,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 27782; Unit:   1, Func:   6: Write Single Register",0
803,19.619057082,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 27782; Unit:   1, Func:   6: Write Single Register",0
804,19.661285628,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=3961 Ack=4346 Win=64256 Len=0 TSval=4162652225 TSecr=2257491700,0
805,19.919813648,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 52992; Unit:   1, Func:   3: Read Holding Registers",0
806,19.920481324,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 52992; Unit:   1, Func:   3: Read Holding Registers",0
807,19.920924048,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=3973 Ack=4365 Win=64256 Len=0 TSval=4162652485 TSecr=2257492001,0
808,19.921121333,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 48547; Unit:   1, Func:   6: Write Single Register",0
809,19.921555535,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 48547; Unit:   1, Func:   6: Write Single Register",0
810,19.922446818,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 61251; Unit:   1, Func:   6: Write Single Register",0
811,19.922678156,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 61251; Unit:   1, Func:   6: Write Single Register",0
812,19.923073813,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 16403; Unit:   1, Func:   6: Write Single Register",0
813,19.923326374,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 16403; Unit:   1, Func:   6: Write Single Register",0
814,19.924215617,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 44054; Unit:   1, Func:   6: Write Single Register",0
815,19.92447727,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 44054; Unit:   1, Func:   6: Write Single Register",0
816,19.925121454,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 62421; Unit:   1, Func:   6: Write Single Register",0
817,19.925374979,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 62421; Unit:   1, Func:   6: Write Single Register",0
818,19.969960243,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4033 Ack=4425 Win=64256 Len=0 TSval=4162652534 TSecr=2257492006,0
819,20.180624736,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 38322; Unit:   1, Func:   3: Read Holding Registers",0
820,20.181390479,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 38322; Unit:   1, Func:   3: Read Holding Registers",0
821,20.181801331,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4045 Ack=4444 Win=64256 Len=0 TSval=4162652746 TSecr=2257492262,0
822,20.182119238,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 38672; Unit:   1, Func:   6: Write Single Register",0
823,20.182551885,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 38672; Unit:   1, Func:   6: Write Single Register",0
824,20.183026591,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 38773; Unit:   1, Func:   6: Write Single Register",0
825,20.183403598,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 38773; Unit:   1, Func:   6: Write Single Register",0
826,20.183998679,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 60978; Unit:   1, Func:   6: Write Single Register",0
827,20.184278708,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 60978; Unit:   1, Func:   6: Write Single Register",0
828,20.185052358,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 23804; Unit:   1, Func:   6: Write Single Register",0
829,20.185304145,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 23804; Unit:   1, Func:   6: Write Single Register",0
830,20.185776309,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 20532; Unit:   1, Func:   6: Write Single Register",0
831,20.185996298,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 20532; Unit:   1, Func:   6: Write Single Register",0
832,20.229859766,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4105 Ack=4504 Win=64256 Len=0 TSval=4162652794 TSecr=2257492267,0
833,20.605367498,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 26980; Unit:   1, Func:   3: Read Holding Registers",0
834,20.606061078,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 26980; Unit:   1, Func:   3: Read Holding Registers",0
835,20.606312857,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4117 Ack=4523 Win=64256 Len=0 TSval=4162653170 TSecr=2257492687,0
836,20.606770839,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 40191; Unit:   1, Func:   6: Write Single Register",0
837,20.607072301,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 40191; Unit:   1, Func:   6: Write Single Register",0
838,20.60759681,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 58062; Unit:   1, Func:   6: Write Single Register",0
839,20.607906762,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 58062; Unit:   1, Func:   6: Write Single Register",0
840,20.608259176,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  2206; Unit:   1, Func:   6: Write Single Register",0
841,20.608528076,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  2206; Unit:   1, Func:   6: Write Single Register",0
842,20.609261596,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 43254; Unit:   1, Func:   6: Write Single Register",0
843,20.609566543,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 43254; Unit:   1, Func:   6: Write Single Register",0
844,20.612404333,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 40939; Unit:   1, Func:   6: Write Single Register",0
845,20.613538277,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 40939; Unit:   1, Func:   6: Write Single Register",0
846,20.656856333,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4177 Ack=4583 Win=64256 Len=0 TSval=4162653221 TSecr=2257492694,0
847,21.01557328,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 40434; Unit:   1, Func:   3: Read Holding Registers",0
848,21.016431196,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 40434; Unit:   1, Func:   3: Read Holding Registers",0
849,21.016839042,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4189 Ack=4602 Win=64256 Len=0 TSval=4162653581 TSecr=2257493097,0
850,21.017184604,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 20050; Unit:   1, Func:   6: Write Single Register",0
851,21.017623282,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 20050; Unit:   1, Func:   6: Write Single Register",0
852,21.01825602,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 14815; Unit:   1, Func:   6: Write Single Register",0
853,21.018518569,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 14815; Unit:   1, Func:   6: Write Single Register",0
854,21.019130896,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 57699; Unit:   1, Func:   6: Write Single Register",0
855,21.019437966,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 57699; Unit:   1, Func:   6: Write Single Register",0
856,21.020081641,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 60073; Unit:   1, Func:   6: Write Single Register",0
857,21.020348489,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 60073; Unit:   1, Func:   6: Write Single Register",0
858,21.020778121,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 25092; Unit:   1, Func:   6: Write Single Register",0
859,21.02106442,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 25092; Unit:   1, Func:   6: Write Single Register",0
860,21.064624911,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4249 Ack=4662 Win=64256 Len=0 TSval=4162653629 TSecr=2257493102,0
861,21.325363382,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 24527; Unit:   1, Func:   3: Read Holding Registers",0
862,21.326198203,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 24527; Unit:   1, Func:   3: Read Holding Registers",0
863,21.326564391,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4261 Ack=4681 Win=64256 Len=0 TSval=4162653891 TSecr=2257493407,0
864,21.326825895,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 49133; Unit:   1, Func:   6: Write Single Register",0
865,21.327291843,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 49133; Unit:   1, Func:   6: Write Single Register",0
866,21.327861333,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  9927; Unit:   1, Func:   6: Write Single Register",0
867,21.328228491,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  9927; Unit:   1, Func:   6: Write Single Register",0
868,21.328767475,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 33298; Unit:   1, Func:   6: Write Single Register",0
869,21.329031631,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 33298; Unit:   1, Func:   6: Write Single Register",0
870,21.329741995,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 32845; Unit:   1, Func:   6: Write Single Register",0
871,21.330000927,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 32845; Unit:   1, Func:   6: Write Single Register",0
872,21.330433926,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 19523; Unit:   1, Func:   6: Write Single Register",0
873,21.330680027,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 19523; Unit:   1, Func:   6: Write Single Register",0
874,21.373038483,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4321 Ack=4741 Win=64256 Len=0 TSval=4162653937 TSecr=2257493412,0
875,21.664017298,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 35334; Unit:   1, Func:   3: Read Holding Registers",0
876,21.664779586,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 35334; Unit:   1, Func:   3: Read Holding Registers",0
877,21.665128214,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4333 Ack=4760 Win=64256 Len=0 TSval=4162654229 TSecr=2257493746,0
878,21.665775729,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 21731; Unit:   1, Func:   6: Write Single Register",0
879,21.666098004,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 21731; Unit:   1, Func:   6: Write Single Register",0
880,21.666664479,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 33792; Unit:   1, Func:   6: Write Single Register",0
881,21.666967436,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 33792; Unit:   1, Func:   6: Write Single Register",0
882,21.66753309,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 45652; Unit:   1, Func:   6: Write Single Register",0
883,21.667864307,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 45652; Unit:   1, Func:   6: Write Single Register",0
884,21.66860897,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 13353; Unit:   1, Func:   6: Write Single Register",0
885,21.669021501,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 13353; Unit:   1, Func:   6: Write Single Register",0
886,21.669676722,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 24802; Unit:   1, Func:   6: Write Single Register",0
887,21.669939681,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 24802; Unit:   1, Func:   6: Write Single Register",0
888,21.712692261,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4393 Ack=4820 Win=64256 Len=0 TSval=4162654277 TSecr=2257493751,0
889,21.973921139,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  9027; Unit:   1, Func:   3: Read Holding Registers",0
890,21.974699375,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans:  9027; Unit:   1, Func:   3: Read Holding Registers",0
891,21.975063868,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4405 Ack=4839 Win=64256 Len=0 TSval=4162654539 TSecr=2257494056,0
892,21.97532457,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 61345; Unit:   1, Func:   6: Write Single Register",0
893,21.97561838,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 61345; Unit:   1, Func:   6: Write Single Register",0
894,21.97624912,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 51445; Unit:   1, Func:   6: Write Single Register",0
895,21.976649088,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 51445; Unit:   1, Func:   6: Write Single Register",0
896,21.977118826,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  7720; Unit:   1, Func:   6: Write Single Register",0
897,21.977407976,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  7720; Unit:   1, Func:   6: Write Single Register",0
898,21.977911153,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 42905; Unit:   1, Func:   6: Write Single Register",0
899,21.978198029,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 42905; Unit:   1, Func:   6: Write Single Register",0
900,21.978692947,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 33027; Unit:   1, Func:   6: Write Single Register",0
901,21.979071718,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 33027; Unit:   1, Func:   6: Write Single Register",0
902,22.02117031,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4465 Ack=4899 Win=64256 Len=0 TSval=4162654586 TSecr=2257494060,0
903,22.200368758,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 57113; Unit:   1, Func:   3: Read Holding Registers",0
904,22.201096182,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 57113; Unit:   1, Func:   3: Read Holding Registers",0
905,22.201613675,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=4477 Ack=4918 Win=64256 Len=0 TSval=4162654766 TSecr=2257494282,0
906,22.201776383,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 41889; Unit:   1, Func:   6: Write Single Register",0
907,22.202201995,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 41889; Unit:   1, Func:   6: Write Single Register",0
908,22.202648104,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 22349; Unit:   1, Func:   6: Write Single Register",0
909,22.202923414,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 22349; Unit:   1, Func:   6: Write Single Register",0
910,22.203569569,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 50994; Unit:   1, Func:   6: Write Single Register",0
911,22.203838787,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 50994; Unit:   1, Func:   6: Write Single Register",0
912,22.204705264,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 20665; Unit:   1, Func:   6: Write Single Register",0
913,22.20497986,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 20665; Unit:   1, Func:   6: Write Single Register",0
914,22.205593831,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 29637; Unit:   1, Func:   6: Write Single Register",0
